"cust","cds","sales","date"
14774,2,29.13,1997-03-02
14774,1,16.36,1997-04-17
14774,3,42.13,1997-05-01
14774,3,31.31,1997-05-22
14774,2,27.76,1997-07-09
14774,1,21.49,1998-02-03
14777,1,17.76,1997-02-22
14777,1,13.97,1997-08-24
14777,1,17.99,1998-02-08
14785,4,47.68,1997-02-22
14785,4,45.07,1997-03-21
14785,3,42.3,1997-04-20
14785,3,43.3,1997-05-04
14785,2,20.74,1997-05-19
14785,2,29.33,1997-05-31
14785,3,43.7,1997-06-29
14792,5,79.94,1997-02-22
14792,1,26.99,1998-05-11
14792,1,9.99,1998-06-11
14796,2,29.33,1997-02-22
14796,1,14.96,1997-03-13
14796,3,38.47,1997-11-24
14796,4,33.96,1997-11-28
14801,1,41.99,1997-02-22
14801,1,14.37,1997-03-11
14801,1,11.77,1997-04-15
14810,4,53.46,1997-02-22
14810,4,40.46,1998-03-05
14810,2,27.48,1998-05-01
14828,2,38.34,1997-02-22
14836,1,13.99,1997-02-22
14836,2,27.94,1997-07-02
14836,3,45.68,1997-07-30
14836,3,34.47,1998-04-05
14836,3,28.47,1998-06-22
14838,3,47.08,1997-02-22
14838,4,78.52,1997-07-30
14838,2,24.48,1998-06-03
14844,1,14.37,1997-03-03
14844,2,45.33,1997-06-19
14844,1,13.97,1997-06-29
14844,1,14.96,1997-07-27
14844,1,13.99,1998-01-10
14844,1,11.88,1998-04-17
14844,1,11.88,1998-06-06
14845,2,33.14,1997-02-22
14856,3,38.31,1997-02-22
14856,1,13.77,1997-06-30
14856,4,50.27,1997-07-22
14857,1,12.77,1997-02-22
14857,1,15.49,1997-09-28
14857,2,35.98,1997-10-04
14857,1,13.99,1997-10-05
14862,3,42.9,1997-02-22
14877,2,42.13,1997-02-23
14880,2,25.34,1997-02-23
14880,2,26.54,1997-05-03
14880,2,27.94,1997-07-20
14891,2,21.54,1997-02-23
14908,1,10.77,1997-02-23
14918,2,21.54,1997-02-23
14918,2,24.74,1997-04-17
14918,2,33.96,1997-04-30
14918,2,28.13,1997-06-25
14918,1,9.49,1997-11-27
14929,2,39.93,1997-02-23
14929,2,20.98,1998-04-09
14946,2,25.34,1997-02-23
14963,1,11.77,1997-02-23
14976,1,17.76,1997-02-23
14988,1,11.77,1997-02-23
15003,40,506.97,1997-02-23
15025,1,4.79,1997-02-23
15025,1,12.58,1998-03-06
15025,1,7.69,1998-04-12
15042,2,22.75,1997-02-23
15042,1,15.36,1997-03-03
15042,4,58.07,1997-04-08
15042,2,17.76,1997-04-08
15042,1,14.37,1997-04-08
15042,4,58.07,1997-04-18
15042,1,12.25,1997-05-26
15042,1,15.49,1997-12-09
15045,2,24.73,1997-03-08
15045,1,11.88,1998-02-20
15046,1,19.99,1997-02-23
15057,1,49.97,1997-02-23
15057,1,36.97,1997-03-03
15057,3,39.95,1997-04-23
15057,3,29.32,1997-07-11
15057,2,23.54,1997-07-14
15057,1,11.88,1998-03-11
15060,1,6.79,1997-02-23
15061,1,11.77,1997-02-23
15061,2,28.74,1997-04-06
15061,1,14.49,1998-02-12
15061,5,49.45,1998-03-29
15078,2,29.73,1997-02-23
15093,1,10.78,1997-02-23
15096,1,15.36,1997-03-05
15096,2,23.94,1997-04-05
15096,2,56.35,1997-06-17
15096,3,36.26,1997-07-25
15096,1,14.96,1997-08-01
15096,2,26.56,1997-09-07
15096,1,62.99,1997-10-25
15096,1,9.99,1997-11-07
15096,1,12.99,1997-11-08
15096,1,11.99,1997-12-09
15096,1,11.49,1997-12-31
15096,2,18.98,1998-01-17
15096,2,25.98,1998-03-10
15105,10,140.68,1997-02-23
15105,3,43.51,1997-02-25
15105,4,57.87,1997-03-05
15105,6,85.21,1997-04-10
15105,8,114.73,1997-06-03
15105,10,134.9,1997-09-15
15105,8,120.42,1997-10-05
15105,18,253.09,1998-02-16
15105,16,215.32,1998-05-04
15112,1,13.97,1997-02-25
15131,1,11.77,1997-02-23
15142,9,122.33,1997-02-23
15142,7,100.96,1997-03-24
15142,4,58.66,1997-08-30
15142,1,29.49,1998-04-24
15147,2,29.92,1997-02-23
15147,2,30.98,1998-06-26
15165,4,51.43,1997-02-24
15189,2,24.73,1997-02-24
15189,1,11.77,1997-06-21
15189,1,11.49,1998-05-15
15189,1,37.99,1998-06-03
15191,1,38.99,1997-02-24
15204,1,12.97,1997-02-24
15222,2,30.72,1997-02-24
15239,2,43.35,1997-02-24
15250,2,29.92,1997-03-03
15256,1,13.97,1997-02-24
15272,2,27.94,1997-02-24
15273,1,14.37,1997-02-24
15273,4,52.87,1997-08-26
15286,1,25.77,1997-02-24
15286,2,28.34,1997-03-16
15286,2,29.33,1997-03-31
15291,1,15.36,1997-02-24
15306,1,11.77,1997-02-24
15306,1,9.49,1998-02-03
15306,2,26.98,1998-05-10
15322,1,19.77,1997-02-24
15343,5,61.25,1997-02-24
15350,3,40.1,1997-02-24
15350,1,15.76,1997-03-09
15350,3,34.33,1997-04-21
15350,4,50.1,1997-07-29
15361,1,14.96,1997-02-24
15361,1,29.99,1998-05-29
15361,1,12.99,1998-06-11
15373,2,25.14,1997-02-24
15373,2,31.52,1997-03-31
15373,1,15.76,1997-06-01
15373,2,31.52,1997-06-30
15373,1,9.79,1997-07-28
15387,2,32.32,1997-02-24
15394,1,20.97,1997-02-24
15394,1,13.97,1997-03-10
15405,1,19.99,1997-02-24
15422,1,12.79,1997-02-24
15423,1,19.97,1997-02-24
15423,1,23.88,1997-07-14
15423,8,121.05,1997-08-20
15423,9,146.37,1997-08-24
15423,3,54.47,1997-11-09
15423,7,120.43,1997-11-12
15423,1,15.49,1997-12-17
15423,6,65.89,1998-04-25
15423,5,76.53,1998-05-31
15423,2,25.48,1998-06-28
15431,3,35.31,1997-02-24
15431,4,49.27,1997-03-18
15442,4,56.29,1997-02-24
15457,4,59.25,1997-02-24
15457,8,111.53,1997-04-28
15457,6,89.17,1997-08-19
15457,2,25.98,1997-11-06
15457,6,77.64,1998-03-30
15459,3,50.73,1997-03-13
15460,2,21.28,1997-02-25
15460,8,73.42,1998-03-31
15474,1,5.78,1997-02-24
15477,1,9.98,1997-02-24
15477,2,23.95,1997-03-20
15477,1,9.77,1997-03-24
15499,1,9.98,1997-02-25
15499,2,27.28,1997-02-25
15511,1,16.96,1997-02-27
15511,2,29.92,1997-07-31
15518,5,77.04,1997-02-25
15518,6,73.81,1997-04-01
15518,5,83.44,1997-04-21
15518,6,84.64,1997-04-30
15518,5,89.43,1997-07-08
15518,3,110.97,1997-10-28
15518,5,68.95,1998-05-01
15518,1,59.47,1998-05-29
15520,1,12.77,1997-02-25
15535,1,19.99,1997-02-25
15535,3,59.46,1998-05-29
15560,1,14.96,1997-02-25
15562,1,11.77,1997-02-25
15562,5,65.85,1997-02-28
15562,5,58.25,1997-03-29
15562,2,28.34,1997-06-09
15562,2,25.14,1997-06-11
15562,1,11.77,1997-07-02
15562,1,10.77,1997-07-05
15562,2,24.14,1997-07-11
15562,3,35.31,1997-07-21
15562,4,57.19,1997-07-22
15562,3,51.11,1997-07-24
15562,6,84.01,1997-07-24
15562,5,57.45,1997-07-24
15562,2,23.54,1997-07-26
15562,2,23.54,1997-07-30
15562,4,64.48,1997-07-30
15562,3,43.3,1997-08-02
15562,5,75.44,1997-08-08
15562,2,25.74,1997-08-10
15562,2,26.14,1997-08-12
15562,1,28.3,1997-08-18
15562,2,29.73,1997-08-20
15562,1,9.97,1997-08-22
15562,3,30.31,1997-09-06
15562,1,11.49,1997-09-10
15562,2,26.48,1997-09-14
15562,1,21.49,1997-09-16
15562,1,14.99,1997-09-17
15562,1,17.49,1997-09-17
15562,2,28.48,1997-09-21
15562,2,28.98,1997-09-29
15562,1,11.49,1997-10-15
15562,1,14.99,1997-10-21
15562,3,38.47,1997-10-24
15562,1,17.99,1997-10-30
15562,1,14.49,1997-11-07
15562,1,9.49,1997-11-15
15562,4,50.96,1997-12-13
15562,1,12.99,1997-12-21
15562,2,22.98,1998-01-21
15562,3,35.97,1998-01-30
15562,2,37.98,1998-03-02
15562,1,14.42,1998-04-26
15562,2,26.98,1998-05-10
15562,6,92.94,1998-05-26
15562,2,26.98,1998-06-10
15572,2,30.13,1997-02-25
15572,1,11.49,1997-09-27
15583,6,129.82,1997-02-25
15583,1,15.36,1997-03-11
15583,2,28.34,1997-03-26
15583,3,38.71,1997-04-02
15583,3,37.53,1997-04-13
15583,4,55.07,1997-04-16
15583,3,54.75,1997-04-16
15583,1,15.36,1997-08-27
15583,1,9.49,1997-10-07
15586,2,11.58,1997-02-25
15599,1,14.37,1997-02-25
15622,2,26.67,1997-02-25
15622,1,14.9,1997-04-24
15631,3,59.69,1997-02-25
15648,1,14.96,1997-02-25
15664,1,36.37,1997-02-25
15674,2,23.98,1997-02-25
15674,1,11.77,1997-09-06
15674,2,23.48,1997-09-27
15674,2,26.98,1997-12-03
15674,2,26.48,1998-03-07
15681,1,11.77,1997-02-25
15696,1,14.37,1997-02-25
15696,1,12.99,1997-10-22
15711,1,11.77,1997-02-25
15712,1,38.77,1997-03-19
15712,4,58.46,1997-11-11
15714,4,46.08,1997-02-25
15714,3,35.31,1997-03-04
15714,2,49.54,1997-03-04
15714,4,51.48,1997-03-08
15725,1,14.37,1997-02-25
15728,2,17.88,1997-02-27
15739,2,27.13,1997-02-25
15743,1,11.77,1997-02-25
15743,2,26.94,1997-06-27
15750,2,28.74,1997-02-25
15750,1,15.99,1997-04-21
15750,2,29.92,1997-07-13
15750,1,11.88,1998-01-19
15750,3,45.47,1998-02-23
15750,1,13.99,1998-04-04
15750,1,51.08,1998-06-27
15760,1,11.99,1997-02-25
15765,2,31.76,1997-02-25
15765,1,2.99,1997-09-18
15765,1,7.49,1997-09-18
15780,1,9.77,1997-02-25
15793,1,30.99,1997-02-25
15813,3,37.47,1997-02-25
15823,1,17,1997-02-26
15827,1,14.96,1997-02-26
15827,1,11.77,1997-03-17
15838,7,105.61,1997-02-26
15838,3,51.11,1997-03-26
15838,3,51.11,1997-05-14
15838,5,70.62,1997-07-01
15838,2,37.14,1997-07-24
15838,1,122.37,1997-08-27
15838,4,70.46,1997-09-19
15839,1,11.77,1997-02-26
15839,1,25,1997-02-26
15856,2,24.26,1997-02-26
15856,2,25.48,1997-11-11
15861,3,39.11,1997-02-26
15861,1,15.36,1997-02-27
15867,6,100.42,1997-02-27
15867,1,16.36,1997-03-26
15878,1,14.96,1997-02-26
15878,1,11.97,1997-03-18
15878,1,13.77,1997-04-25
15878,1,21,1997-08-27
15878,1,11.49,1997-10-24
15878,1,11.49,1997-11-12
15878,2,29.48,1998-05-17
15880,1,19.77,1997-02-26
15880,1,13.97,1997-03-13
15880,1,12.58,1998-04-08
15883,1,14.96,1997-02-26
15902,1,10.77,1997-02-26
15902,1,11.49,1998-03-09
15914,1,14.96,1997-02-26
15914,1,18.49,1997-11-21
15927,1,9.98,1997-02-26
15929,3,40.05,1997-02-27
15929,1,14.96,1997-03-04
15929,1,13.97,1997-03-06
15929,1,12.77,1997-04-25
15929,1,14.96,1997-04-28
15929,1,12.77,1997-04-30
15929,1,14.37,1997-05-13
15929,1,14.96,1997-05-16
15929,1,32.45,1997-05-16
15929,1,32.45,1997-05-19
15929,4,56.46,1997-05-22
15929,4,81.96,1997-10-03
15929,5,71.45,1997-10-25
15929,5,64.45,1997-10-27
15929,12,168.15,1998-04-16
15930,3,34.71,1997-02-26
15930,3,50.48,1997-06-20
15930,2,22.98,1997-10-29
15930,1,11.49,1997-11-16
15930,1,14.99,1998-04-06
15933,1,11.77,1997-02-26
15933,1,11.97,1997-03-14
15948,1,17.36,1997-02-26
15953,25,421.73,1997-02-26
15953,3,54.97,1997-03-06
15953,1,17.9,1997-03-18
15953,2,34.98,1997-03-20
15953,9,179.91,1997-03-27
15953,12,179.88,1997-03-30
15953,1,12.77,1997-03-30
15953,8,149.92,1997-04-06
15953,6,119.94,1997-04-16
15953,11,189.39,1997-09-15
15953,3,56.47,1997-10-09
15953,4,57.46,1998-05-11
15953,3,53.47,1998-05-28
15953,1,19.49,1998-06-23
15959,6,72.82,1997-03-05
15959,8,112.14,1997-03-17
15959,7,86.79,1997-03-31
15959,5,72.31,1997-04-18
15963,1,15.36,1997-02-26
15979,1,5.96,1997-02-26
15997,1,21.97,1997-02-26
16011,1,14.96,1997-02-26
16024,1,5.78,1997-02-26
16041,1,13.97,1997-02-26
16042,1,10.77,1997-02-26
16042,1,14.96,1997-02-27
16042,1,10.97,1997-08-22
16042,2,27.73,1997-08-26
16042,2,34.48,1997-10-28
16058,1,55.97,1997-02-26
16073,3,56.5,1997-02-26
16073,2,27.34,1997-04-05
16075,1,11.77,1997-02-26
16087,1,15.36,1997-02-26
16091,2,29.66,1997-02-26
16091,1,15.96,1997-03-09
16091,1,12.25,1997-06-21
16091,3,38.97,1997-09-26
16091,3,42.97,1997-10-21
16091,1,11.49,1998-02-06
16091,1,12.99,1998-02-18
16108,1,11.77,1997-02-26
16108,3,35.97,1997-10-11
16108,2,24.48,1998-01-19
16112,1,14.37,1997-02-26
16112,1,14.37,1997-03-06
16131,1,13.97,1997-02-27
16146,1,17.9,1997-02-27
16154,2,29.33,1997-02-27
16154,1,14.96,1997-04-19
16154,2,27.94,1997-06-11
16154,3,41.69,1997-08-31
16154,1,14.49,1997-12-05
16164,3,44.98,1997-02-27
16164,4,57.96,1997-11-30
16178,2,26.74,1997-02-27
16189,2,29.13,1997-02-27
16208,3,46.68,1997-02-27
16217,3,38.51,1997-02-27
16217,2,26.74,1997-04-21
16226,1,13.97,1997-02-27
16243,1,13.97,1997-02-27
16261,1,15.96,1997-02-27
16273,1,10.78,1997-02-27
16285,1,9.97,1997-02-27
16285,1,9.97,1997-03-13
16292,1,15.36,1997-03-10
16293,3,40.11,1997-02-27
16307,2,28.93,1997-02-27
16307,1,15.36,1997-03-19
16307,2,29.92,1997-03-27
16309,1,11.77,1997-02-27
16309,4,53.96,1997-12-07
16319,4,52.1,1997-02-27
16319,3,37.91,1997-03-08
16319,4,54.9,1997-04-05
16319,3,52.51,1997-04-14
16319,5,91.88,1997-07-19
16319,6,80.94,1997-12-04
16319,4,57.85,1998-05-11
16324,4,64.92,1997-02-27
16324,14,186.26,1997-08-21
16327,1,12.49,1997-02-27
16329,1,19.99,1997-02-28
16329,1,23.99,1997-03-07
16329,1,14.79,1997-05-14
16329,2,26.13,1997-07-01
16348,3,31.05,1997-02-27
16359,2,24.74,1997-03-14
16359,2,35.34,1997-04-02
16359,2,26.13,1997-05-20
16359,2,26.14,1997-06-28
16362,1,13.97,1997-02-28
16362,1,14.37,1997-03-13
16362,1,14.96,1997-04-11
16365,1,11.77,1997-02-27
16365,2,24.87,1998-04-15
16386,2,20.54,1997-02-27
16402,1,13.97,1997-02-27
16417,2,24.13,1997-02-27
16432,4,70.14,1997-02-27
16432,4,104.96,1997-03-02
16432,4,69.96,1997-07-27
16433,1,10.77,1997-02-27
16445,1,15.96,1997-02-27
16445,1,14.96,1997-08-19
16445,2,26.48,1998-06-21
16447,1,11.77,1997-02-27
16447,1,12.99,1997-09-27
16447,1,6.49,1997-10-04
16447,2,23.07,1998-03-17
16447,2,27.48,1998-04-04
16451,4,50.68,1997-02-28
16465,19,264.63,1997-02-28
16465,7,132.32,1997-02-28
16465,1,27.77,1997-03-07
16465,1,14.49,1997-09-10
16466,1,16.36,1997-02-28
16466,5,61.67,1997-06-13
16466,1,15.36,1997-06-23
16466,5,65.8,1997-07-27
16466,3,39.5,1997-07-30
16466,1,17.49,1997-09-15
16466,2,38.98,1997-12-14
16466,2,57.48,1998-01-14
16466,2,25.98,1998-04-30
16466,6,86.94,1998-04-30
16470,4,100.34,1997-02-28
16487,1,12.9,1997-02-28
16487,1,15.96,1997-06-24
16487,3,33.97,1998-02-08
16491,3,80.31,1997-02-28
16507,2,19.96,1997-02-28
16514,1,11.77,1997-02-28
16514,1,10.77,1997-03-12
16521,1,26.77,1997-02-28
16521,1,13.99,1997-02-28
16521,1,19.55,1997-08-28
16521,2,29.98,1998-06-09
16525,3,37.51,1997-02-28
16543,3,37.51,1997-02-28
16543,2,25.87,1998-03-07
16543,1,12.99,1998-03-07
16543,4,64.46,1998-03-13
16543,1,11.88,1998-03-15
16543,1,21.49,1998-05-01
16543,1,21.49,1998-05-12
16557,3,49.7,1997-02-28
16571,2,35.78,1997-02-28
16580,2,28.48,1997-03-05
16580,3,32.53,1997-06-17
16580,3,35.72,1997-06-20
16580,2,17.87,1998-05-03
16580,2,28.48,1998-05-30
16588,1,11.77,1997-02-28
16588,3,48.36,1997-03-23
16588,3,34.47,1997-12-24
16593,4,52.27,1997-02-28
16607,1,8.79,1997-02-28
16607,3,42.1,1997-04-14
16607,1,10.77,1997-07-02
16607,3,37.51,1997-08-07
16607,2,25.74,1997-08-11
16607,2,27.93,1997-08-28
16607,2,19.98,1997-10-09
16607,3,43.47,1997-10-30
16607,2,23.98,1997-11-07
16607,4,59.96,1997-11-22
16607,2,30.98,1997-12-17
16607,5,56.95,1998-01-13
16607,3,50.97,1998-01-30
16607,5,59.95,1998-03-13
16607,2,17.98,1998-05-21
16607,3,30.97,1998-06-01
16613,1,14.37,1997-02-28
16613,6,60.44,1997-09-13
16614,2,28.93,1997-02-28
16614,2,19.98,1997-10-02
16614,3,35.97,1997-10-13
16614,3,41.97,1997-11-05
16618,1,5.99,1997-02-28
16618,1,12.49,1997-04-09
16632,3,46.28,1997-03-02
16646,1,11.77,1997-02-28
16660,1,9.97,1997-02-28
16660,2,13.54,1997-03-06
16660,1,11.77,1997-06-03
16660,3,96.49,1997-07-28
16660,2,21.74,1997-07-28
16660,1,13.97,1997-09-03
16660,1,12.99,1997-10-13
16660,1,13.99,1997-12-09
16660,1,9.49,1997-12-19
16660,2,23.98,1997-12-24
16660,3,24.47,1998-01-16
16660,2,25.98,1998-03-06
16660,1,11.49,1998-04-08
16660,2,25.57,1998-05-01
16660,4,48.05,1998-06-11
16662,2,23.74,1997-02-28
16677,5,55.65,1997-02-28
16693,1,7.98,1997-02-28
16713,1,13.97,1997-02-28
16727,1,10.77,1997-02-28
16745,1,18.36,1997-03-01
16761,3,37.31,1997-03-01
16779,6,83.2,1997-03-01
16790,1,12.77,1997-03-01
16790,1,33.86,1997-06-30
16799,1,17.3,1997-03-01
16799,1,15.49,1998-05-06
16810,2,36.94,1997-03-01
16810,3,38.31,1997-03-24
16814,3,33.53,1997-03-01
16814,3,34.97,1998-02-18
16815,3,40.5,1997-03-01
16815,2,28.93,1997-04-02
16815,1,11.77,1997-05-02
16815,2,25.98,1997-12-16
16815,3,41.97,1998-01-31
16830,2,33.27,1997-03-01
16845,2,25.54,1997-03-01
16862,1,12.49,1997-03-01
16871,1,8.77,1997-03-01
16871,1,9.77,1997-03-09
16871,1,15.36,1997-08-19
16882,4,58.65,1997-03-04
16889,2,22.54,1997-03-01
16889,3,32.31,1997-04-01
16889,2,29.33,1997-05-04
16889,1,11.77,1997-06-19
16889,1,21.37,1997-07-25
16889,2,27.98,1997-11-08
16889,1,5.49,1997-11-17
16898,1,20.97,1997-03-01
16910,1,15.76,1997-03-01
16921,1,0,1997-03-16
16930,6,97.21,1997-03-01
16942,1,15.36,1997-03-01
16948,2,44.34,1997-03-01
16948,2,29.93,1997-06-10
16948,3,47.52,1997-07-16
16957,1,21.99,1997-03-01
16975,2,35.34,1997-03-01
16992,2,22.74,1997-03-01
17006,1,23.99,1997-03-01
17006,1,14.96,1997-06-27
17006,3,35.47,1997-10-21
17006,5,56.45,1997-12-02
17006,2,28.98,1998-03-16
17006,3,45.97,1998-03-23
17007,1,12.49,1997-03-01
17020,2,30.76,1997-03-01
17020,2,24.73,1997-04-12
17020,2,26.87,1998-03-14
17020,1,11.88,1998-05-11
17029,2,63.69,1997-03-02
17035,1,14.37,1997-03-02
17035,1,15.36,1997-03-02
17035,3,41.5,1997-04-28
17035,1,10.77,1997-06-03
17035,2,10.76,1997-06-28
17035,3,39.47,1997-11-30
17035,2,30.98,1998-03-28
17035,3,34.97,1998-06-19
17042,3,45.28,1997-03-02
17042,2,29.92,1997-06-11
17042,1,13.97,1997-08-31
17042,2,25.98,1997-09-30
17042,4,54.96,1997-11-19
17042,2,24.46,1998-03-16
17054,18,323.68,1997-03-02
17054,3,37.47,1998-02-12
17068,5,42.34,1997-03-09
17072,9,128.68,1997-03-02
17072,3,44.69,1997-04-30
17072,3,45.68,1997-08-29
17072,6,101.94,1997-11-29
17072,5,65.45,1997-12-16
17072,1,12.99,1998-01-06
17072,1,12.58,1998-01-31
17072,3,47.65,1998-02-12
17072,3,34.24,1998-02-27
17072,1,12.58,1998-05-05
17074,1,14.37,1997-03-02
17074,1,13.99,1997-12-19
17079,3,41.69,1997-03-02
17079,1,56.77,1997-07-28
17079,1,23.08,1998-06-02
17093,1,14.99,1997-03-02
17109,1,14.37,1997-03-02
17109,2,28.74,1997-08-21
17115,2,60.94,1997-03-02
17131,1,14.37,1997-03-02
17145,7,82.61,1997-03-02
17151,4,54.28,1997-03-02
17151,4,56.29,1997-05-18
17151,4,62.47,1997-06-22
17151,9,144.72,1997-07-27
17151,3,37.5,1997-09-04
17151,1,14.96,1997-09-16
17151,6,81.94,1997-11-08
17151,3,42.47,1997-11-12
17151,7,139.02,1998-03-22
17151,26,259.74,1998-04-08
17151,1,9.99,1998-04-14
17151,8,126.92,1998-06-11
17151,7,77.52,1998-06-14
17155,1,12.77,1997-03-02
17155,2,22.54,1997-04-29
17163,1,12.97,1997-03-02
17163,1,12.97,1997-03-18
17163,1,14.96,1997-04-16
17163,1,11.77,1997-07-08
17163,1,9.49,1997-12-18
17167,2,22.96,1997-03-02
17170,1,9.99,1997-03-02
17170,1,11.77,1997-06-24
17170,1,11.77,1997-07-16
17170,2,27.48,1997-12-22
17170,1,62.99,1998-05-31
17172,3,66.97,1997-03-02
17172,1,25.99,1997-03-15
17184,2,30.32,1997-03-02
17189,1,12.49,1997-03-02
17189,3,28.08,1997-05-12
17189,8,99.42,1997-11-26
17189,5,50.95,1998-02-26
17189,3,40.97,1998-03-15
17189,1,23.99,1998-05-21
17202,1,14.99,1997-03-02
17217,3,53.32,1997-03-02
17232,1,14.79,1997-03-02
17245,3,41.71,1997-03-02
17245,1,13.97,1997-08-03
17257,4,65.26,1997-03-02
17257,3,58.47,1998-01-02
17278,1,22.3,1997-03-03
17279,2,24.76,1997-03-02
17279,3,42.71,1997-03-15
17279,3,36.9,1997-03-29
17279,3,35.47,1997-12-14
17297,3,40.53,1997-03-02
17311,2,32.48,1997-03-02
17327,1,14.96,1997-03-02
17327,1,19.49,1997-11-25
17344,2,26.13,1997-03-03
17344,2,20.15,1997-03-14
17344,1,4.79,1997-03-23
17344,2,30.32,1997-03-28
17344,5,28.14,1997-04-04
17344,4,20.96,1997-09-29
17351,1,14.37,1997-03-03
17358,2,29.33,1997-03-03
17358,1,22.3,1997-03-12
17358,1,14.37,1997-03-17
17364,1,11.77,1997-03-03
17377,1,12.49,1997-03-03
17402,2,30.78,1997-03-03
17417,1,14.37,1997-03-03
17436,1,14.37,1997-03-03
17446,1,5.78,1997-03-03
17446,1,5.78,1997-03-12
17460,1,12.77,1997-03-03
17460,1,14.96,1997-06-24
17461,1,12.77,1997-03-03
17474,6,77.24,1997-03-03
17482,1,15.36,1997-03-03
17482,1,13.97,1997-04-07
17482,2,41.74,1997-04-13
17482,4,63.07,1997-06-06
17482,2,35.93,1997-06-23
17482,2,37.14,1997-07-13
17482,2,26.73,1997-08-11
17482,1,18.36,1997-09-02
17482,1,27.77,1997-09-03
17482,2,24.48,1997-09-19
17482,2,26.98,1997-10-27
17482,2,25.48,1997-11-13
17482,3,94.47,1997-12-05
17482,4,71.46,1997-12-08
17482,1,12.99,1997-12-11
17482,1,8.49,1997-12-16
17482,2,42.98,1997-12-17
17482,1,29.99,1998-02-18
17482,1,12.99,1998-03-27
17482,3,66.47,1998-03-31
17482,1,15.49,1998-04-01
17482,2,27.57,1998-04-27
17482,1,13.57,1998-05-27
17482,3,41.55,1998-06-25
17492,1,14.96,1997-03-03
17492,4,43.5,1997-03-25
17492,1,38.77,1997-05-04
17497,1,12.49,1997-03-03
17517,1,15.96,1997-03-04
17529,5,68.06,1997-03-03
17529,4,52.5,1997-04-16
17530,5,55.27,1997-03-03
17530,4,116.47,1997-03-18
17530,2,41.87,1998-02-05
17534,3,46.04,1997-03-03
17550,1,10.97,1997-03-03
17566,1,17.9,1997-03-03
17570,3,41.1,1997-03-03
17570,3,41.11,1997-08-03
17575,1,13.97,1997-03-03
17575,3,43.89,1997-08-03
17575,3,34.47,1997-12-08
17575,3,38.47,1998-05-07
17585,1,23.99,1997-03-03
17585,1,12.49,1997-10-28
17585,1,12.49,1998-01-05
17585,2,11.98,1998-01-29
17585,3,31.45,1998-03-07
17585,1,15.49,1998-05-06
17585,1,12.49,1998-05-07
17585,1,12.49,1998-05-07
17585,3,47.97,1998-05-23
17598,1,15.36,1997-03-03
17614,1,6.79,1997-03-03
17625,1,19.99,1997-03-08
17625,1,13.99,1998-03-25
17625,1,15.49,1998-04-02
17630,1,9.77,1997-03-03
17649,1,13.97,1997-03-04
17660,2,23.48,1997-03-04
17676,4,63.08,1997-03-04
17676,1,11.77,1997-03-06
17676,5,65.68,1997-07-29
17676,4,52.96,1997-09-28
17676,3,54.47,1997-12-15
17676,2,68.48,1998-05-10
17681,1,48.37,1997-03-04
17698,1,14.96,1997-03-04
17714,2,29.27,1997-03-04
17717,1,15.96,1997-03-04
17717,1,15.36,1997-07-28
17717,2,30.98,1998-01-19
17717,1,32.49,1998-02-20
17724,4,49.87,1997-03-11
17724,3,35.71,1997-03-28
17724,2,22.54,1997-04-08
17724,1,13.97,1997-04-08
17732,2,26.14,1997-03-04
17750,1,13.97,1997-03-04
17769,1,16.36,1997-03-04
17782,1,15.96,1997-03-04
17792,1,17.7,1997-03-04
17792,1,12.25,1997-05-15
17792,1,32.45,1997-08-27
17792,2,24.98,1997-10-09
17792,1,12.49,1997-10-14
17792,2,28.48,1998-03-30
17792,2,27.48,1998-06-09
17795,2,26.73,1997-03-04
17807,1,11.77,1997-03-04
17807,1,14.96,1997-05-24
17807,1,25.32,1997-08-16
17807,1,25.32,1997-08-25
17807,1,25.32,1997-08-25
17807,1,14.96,1997-08-27
17807,1,15.99,1997-10-13
17807,1,14.99,1997-12-16
17818,3,52.28,1997-03-04
17829,1,13.97,1997-03-04
17829,2,30.92,1997-04-28
17829,4,49.28,1997-08-13
17829,2,39.54,1997-08-20
17829,1,14.49,1997-09-19
17829,2,25.91,1998-03-25
17829,3,47.97,1998-06-18
17834,1,13.97,1997-03-04
17834,3,35.72,1997-04-23
17834,1,19.99,1997-07-25
17834,4,42.66,1997-08-22
17834,3,33.47,1997-10-27
17834,3,23.97,1997-11-06
17834,2,20.96,1998-05-15
17841,1,29.97,1997-03-04
17850,1,11.77,1997-03-04
17850,1,13.97,1997-04-28
17850,1,6.27,1997-05-22
17850,1,12.25,1997-06-24
17861,1,15.36,1997-03-04
17861,3,42.69,1997-05-04
17861,3,44.69,1997-06-22
17861,4,56.46,1997-10-19
17861,2,30.98,1997-12-18
17861,4,80.96,1998-03-17
17862,1,18.77,1997-03-18
17867,1,13.77,1997-03-04
17886,1,4.79,1997-03-04
17901,1,19.97,1997-03-04
17903,1,15.36,1997-03-05
17903,1,13.97,1997-04-14
17903,1,16.49,1997-09-22
17903,2,27.98,1998-03-22
17913,1,11.77,1997-03-09
17913,1,13.97,1997-07-01
17913,1,15.49,1998-03-09
17913,2,25.48,1998-06-10
17920,1,11.77,1997-03-04
17942,1,19.99,1997-03-04
17950,2,9.58,1997-03-11
17957,3,45.71,1997-03-04
17957,2,42.74,1997-03-08
17957,2,26.13,1997-03-23
17957,2,26.14,1997-04-11
