"cust","date","first"
60030541,2007-06-13,2006-01-11
60030541,2007-06-20,2006-01-11
60030541,2007-06-27,2006-01-11
60030541,2007-07-04,2006-01-11
60030541,2007-07-11,2006-01-11
60030541,2007-07-19,2006-01-11
60030541,2007-07-25,2006-01-11
60030541,2007-08-01,2006-01-11
60030541,2007-08-08,2006-01-11
60030541,2007-08-15,2006-01-11
60030541,2007-08-23,2006-01-11
60030541,2007-08-30,2006-01-11
60030541,2007-09-05,2006-01-11
60030541,2007-09-12,2006-01-11
60030541,2007-09-20,2006-01-11
60030541,2007-09-26,2006-01-11
60030541,2007-10-03,2006-01-11
60030541,2007-10-10,2006-01-11
60030541,2007-10-18,2006-01-11
60030541,2007-10-24,2006-01-11
60030541,2007-10-31,2006-01-11
60030541,2007-11-07,2006-01-11
60030541,2007-11-14,2006-01-11
60030541,2007-11-21,2006-01-11
60030541,2007-11-29,2006-01-11
60030541,2007-12-05,2006-01-11
60030541,2007-12-12,2006-01-11
60030541,2007-12-20,2006-01-11
60030541,2007-12-26,2006-01-11
60030542,2006-01-11,2006-01-11
60030543,2006-01-11,2006-01-11
60030543,2006-03-14,2006-01-11
60030545,2006-01-11,2006-01-11
60030546,2006-02-07,2006-02-07
60030546,2006-02-18,2006-02-07
60030546,2006-02-25,2006-02-07
60030546,2006-03-14,2006-02-07
60030546,2006-04-13,2006-02-07
60030546,2006-05-03,2006-02-07
60030546,2006-05-17,2006-02-07
60030546,2006-06-01,2006-02-07
60030546,2006-06-09,2006-02-07
60030546,2006-07-01,2006-02-07
60030546,2006-07-11,2006-02-07
60030546,2006-07-18,2006-02-07
60030546,2006-08-01,2006-02-07
60030546,2006-08-12,2006-02-07
60030546,2006-08-23,2006-02-07
60030546,2006-09-06,2006-02-07
60030546,2006-09-20,2006-02-07
60030546,2006-10-12,2006-02-07
60030546,2006-10-19,2006-02-07
60030546,2006-10-31,2006-02-07
60030546,2006-11-15,2006-02-07
60030546,2006-11-29,2006-02-07
60030546,2007-01-09,2006-02-07
60030547,2006-01-11,2006-01-11
60030547,2006-03-14,2006-01-11
60030547,2006-05-27,2006-01-11
60030547,2006-09-01,2006-01-11
60030547,2006-11-23,2006-01-11
60030547,2007-02-14,2006-01-11
60030547,2007-06-06,2006-01-11
60030547,2007-10-17,2006-01-11
60030548,2006-01-11,2006-01-11
60030550,2006-01-11,2006-01-11
60030550,2006-01-12,2006-01-11
60030550,2006-01-17,2006-01-11
60030555,2006-01-11,2006-01-11
60030556,2006-01-11,2006-01-11
60030557,2006-01-11,2006-01-11
60030562,2006-01-11,2006-01-11
60030562,2006-01-25,2006-01-11
60030562,2006-02-11,2006-01-11
60030562,2006-03-01,2006-01-11
60030562,2006-03-15,2006-01-11
60030562,2006-04-05,2006-01-11
60030562,2006-04-25,2006-01-11
60030562,2006-05-27,2006-01-11
60030562,2006-06-24,2006-01-11
60030562,2006-08-17,2006-01-11
60030564,2006-01-11,2006-01-11
60030573,2006-01-11,2006-01-11
60030573,2006-02-14,2006-01-11
60030573,2006-03-03,2006-01-11
60030573,2006-06-13,2006-01-11
60030582,2006-01-11,2006-01-11
60030582,2006-04-13,2006-01-11
60030582,2006-05-04,2006-01-11
60030584,2006-01-11,2006-01-11
60030585,2006-01-11,2006-01-11
60030585,2006-01-18,2006-01-11
60030585,2006-02-09,2006-01-11
60030593,2006-01-12,2006-01-12
60030596,2006-01-12,2006-01-12
60030597,2006-01-19,2006-01-19
60030597,2006-02-21,2006-01-19
60030597,2006-03-23,2006-01-19
60030597,2006-04-25,2006-01-19
60030597,2006-05-23,2006-01-19
60030597,2006-06-27,2006-01-19
60030598,2006-01-12,2006-01-12
60030598,2006-04-07,2006-01-12
60030599,2006-01-12,2006-01-12
60030601,2006-01-12,2006-01-12
60030601,2006-02-03,2006-01-12
60030601,2007-12-01,2006-01-12
60030602,2006-01-12,2006-01-12
60030602,2006-05-18,2006-01-12
60030602,2006-07-05,2006-01-12
60030602,2006-07-11,2006-01-12
60030602,2006-08-17,2006-01-12
60030604,2006-01-12,2006-01-12
60030604,2006-01-26,2006-01-12
60030605,2006-01-12,2006-01-12
60030606,2006-01-12,2006-01-12
60030606,2006-01-28,2006-01-12
60030606,2006-02-16,2006-01-12
60030606,2006-03-06,2006-01-12
60030606,2006-03-08,2006-01-12
60030606,2006-03-21,2006-01-12
60030606,2006-04-06,2006-01-12
60030606,2006-05-04,2006-01-12
60030606,2006-07-10,2006-01-12
60030606,2006-10-01,2006-01-12
60030606,2006-11-04,2006-01-12
60030606,2007-01-13,2006-01-12
60030606,2007-02-17,2006-01-12
60030606,2007-02-22,2006-01-12
60030606,2007-03-29,2006-01-12
60030606,2007-05-30,2006-01-12
60030606,2007-07-05,2006-01-12
60030606,2007-10-30,2006-01-12
60030606,2007-12-05,2006-01-12
60030607,2006-01-12,2006-01-12
60030610,2006-01-12,2006-01-12
60030610,2006-04-19,2006-01-12
60030610,2006-09-29,2006-01-12
60030610,2006-12-09,2006-01-12
60030610,2007-02-24,2006-01-12
60030610,2007-04-20,2006-01-12
60030610,2007-06-15,2006-01-12
60030610,2007-08-15,2006-01-12
60030610,2007-10-26,2006-01-12
60030614,2006-01-12,2006-01-12
60030615,2006-01-12,2006-01-12
60030615,2006-02-01,2006-01-12
60030616,2006-01-12,2006-01-12
60030616,2006-03-23,2006-01-12
60030616,2006-05-11,2006-01-12
60030616,2007-04-17,2006-01-12
60030616,2007-06-27,2006-01-12
60030616,2007-10-10,2006-01-12
60030617,2006-01-12,2006-01-12
60030617,2006-02-17,2006-01-12
60030617,2006-03-14,2006-01-12
60030618,2006-01-12,2006-01-12
60030619,2006-01-12,2006-01-12
60030620,2006-01-12,2006-01-12
60030620,2006-01-25,2006-01-12
60030621,2006-01-12,2006-01-12
60030621,2006-01-18,2006-01-12
60030621,2006-01-23,2006-01-12
60030621,2006-02-07,2006-01-12
60030621,2006-02-14,2006-01-12
60030621,2006-02-21,2006-01-12
60030622,2006-01-12,2006-01-12
60030623,2006-01-12,2006-01-12
60030623,2006-01-15,2006-01-12
60030624,2006-01-13,2006-01-13
60030625,2006-01-13,2006-01-13
60030625,2006-01-25,2006-01-13
60030626,2006-01-13,2006-01-13
60030627,2006-01-13,2006-01-13
60030627,2006-02-14,2006-01-13
60030627,2006-03-04,2006-01-13
60030627,2006-05-03,2006-01-13
60030627,2006-05-24,2006-01-13
60030627,2006-07-29,2006-01-13
60030627,2006-08-01,2006-01-13
60030627,2006-09-09,2006-01-13
60030627,2006-09-12,2006-01-13
60030627,2006-10-27,2006-01-13
60030627,2006-11-30,2006-01-13
60030627,2006-12-20,2006-01-13
60030627,2007-01-10,2006-01-13
60030627,2007-01-31,2006-01-13
60030627,2007-04-07,2006-01-13
60030627,2007-04-11,2006-01-13
60030627,2007-04-17,2006-01-13
60030627,2007-05-22,2006-01-13
60030627,2007-07-07,2006-01-13
60030627,2007-08-11,2006-01-13
60030627,2007-09-06,2006-01-13
60030627,2007-10-10,2006-01-13
60030627,2007-11-13,2006-01-13
60030628,2006-01-13,2006-01-13
60030628,2006-01-14,2006-01-13
60030628,2007-10-04,2006-01-13
60030628,2007-10-30,2006-01-13
60030628,2007-11-22,2006-01-13
60030628,2007-12-13,2006-01-13
60030629,2006-01-13,2006-01-13
60030629,2006-02-10,2006-01-13
60030629,2006-03-21,2006-01-13
60030629,2006-04-25,2006-01-13
60030629,2006-06-01,2006-01-13
60030629,2006-07-14,2006-01-13
60030629,2006-09-22,2006-01-13
60030629,2006-11-03,2006-01-13
60030629,2006-12-05,2006-01-13
60030629,2007-01-09,2006-01-13
60030629,2007-02-02,2006-01-13
60030629,2007-04-03,2006-01-13
60030629,2007-05-10,2006-01-13
60030629,2007-06-05,2006-01-13
60030629,2007-08-03,2006-01-13
60030629,2007-09-14,2006-01-13
60030629,2007-10-16,2006-01-13
60030629,2007-11-16,2006-01-13
60030629,2007-12-28,2006-01-13
60030630,2006-01-13,2006-01-13
60030630,2006-01-23,2006-01-13
60030630,2006-02-20,2006-01-13
60030630,2006-03-13,2006-01-13
60030630,2006-04-13,2006-01-13
60030630,2006-05-12,2006-01-13
60030630,2006-06-15,2006-01-13
60030630,2006-08-16,2006-01-13
60030630,2006-09-29,2006-01-13
60030630,2006-11-29,2006-01-13
60030630,2007-01-05,2006-01-13
60030630,2007-02-21,2006-01-13
60030630,2007-03-30,2006-01-13
60030630,2007-05-18,2006-01-13
60030630,2007-07-02,2006-01-13
60030630,2007-09-17,2006-01-13
60030630,2007-11-27,2006-01-13
60030631,2006-01-13,2006-01-13
60030632,2006-01-13,2006-01-13
60030632,2006-02-02,2006-01-13
60030632,2006-02-08,2006-01-13
60030632,2006-02-19,2006-01-13
60030632,2006-03-02,2006-01-13
60030632,2006-03-16,2006-01-13
60030632,2006-03-23,2006-01-13
60030632,2006-03-30,2006-01-13
60030632,2006-04-20,2006-01-13
60030632,2006-04-27,2006-01-13
60030632,2006-05-07,2006-01-13
60030632,2006-05-18,2006-01-13
60030632,2006-06-01,2006-01-13
60030632,2006-06-08,2006-01-13
60030632,2006-06-15,2006-01-13
60030632,2006-06-24,2006-01-13
60030632,2006-07-06,2006-01-13
60030632,2006-07-16,2006-01-13
60030632,2006-08-29,2006-01-13
60030632,2006-09-06,2006-01-13
60030632,2006-09-14,2006-01-13
60030632,2006-10-04,2006-01-13
60030632,2006-10-11,2006-01-13
60030632,2006-10-18,2006-01-13
60030632,2006-10-26,2006-01-13
60030632,2006-11-16,2006-01-13
60030632,2006-11-26,2006-01-13
60030632,2006-12-11,2006-01-13
60030632,2007-01-02,2006-01-13
60030632,2007-01-09,2006-01-13
60030632,2007-01-16,2006-01-13
60030632,2007-01-24,2006-01-13
60030632,2007-02-01,2006-01-13
60030632,2007-02-07,2006-01-13
60030632,2007-02-16,2006-01-13
60030632,2007-02-22,2006-01-13
60030632,2007-03-02,2006-01-13
60030632,2007-03-08,2006-01-13
60030632,2007-03-15,2006-01-13
60030632,2007-03-21,2006-01-13
60030632,2007-03-29,2006-01-13
60030632,2007-04-17,2006-01-13
60030632,2007-04-25,2006-01-13
60030632,2007-05-03,2006-01-13
60030632,2007-05-10,2006-01-13
60030632,2007-05-17,2006-01-13
60030632,2007-05-31,2006-01-13
60030632,2007-06-07,2006-01-13
60030632,2007-06-13,2006-01-13
60030632,2007-06-21,2006-01-13
60030632,2007-06-28,2006-01-13
60030632,2007-07-05,2006-01-13
60030632,2007-07-12,2006-01-13
60030632,2007-08-16,2006-01-13
60030632,2007-08-23,2006-01-13
60030632,2007-08-31,2006-01-13
60030632,2007-09-27,2006-01-13
60030632,2007-09-29,2006-01-13
60030632,2007-10-04,2006-01-13
60030632,2007-10-11,2006-01-13
60030632,2007-11-13,2006-01-13
60030632,2007-11-21,2006-01-13
60030632,2007-11-28,2006-01-13
60030632,2007-12-14,2006-01-13
60030632,2007-12-19,2006-01-13
60030633,2006-01-13,2006-01-13
60030633,2007-01-03,2006-01-13
60030636,2006-02-01,2006-02-01
60030636,2006-03-04,2006-02-01
60030636,2006-04-19,2006-02-01
60030636,2006-09-27,2006-02-01
60030636,2006-11-09,2006-02-01
60030636,2006-12-28,2006-02-01
60030636,2007-02-07,2006-02-01
60030636,2007-03-13,2006-02-01
60030636,2007-05-15,2006-02-01
60030636,2007-11-07,2006-02-01
60030636,2007-12-04,2006-02-01
60030649,2006-01-13,2006-01-13
60030649,2006-01-27,2006-01-13
60030649,2006-02-03,2006-01-13
60030649,2006-02-14,2006-01-13
60030649,2006-03-03,2006-01-13
60030649,2006-03-24,2006-01-13
60030649,2006-04-24,2006-01-13
60030649,2006-06-09,2006-01-13
60030649,2007-06-27,2006-01-13
60030650,2006-01-13,2006-01-13
60030650,2006-03-07,2006-01-13
60030650,2006-04-26,2006-01-13
60030650,2006-06-22,2006-01-13
60030650,2006-08-16,2006-01-13
60030650,2006-10-04,2006-01-13
60030650,2006-12-05,2006-01-13
60030650,2007-02-01,2006-01-13
60030650,2007-04-03,2006-01-13
60030653,2006-02-01,2006-02-01
60030653,2006-03-03,2006-02-01
60030653,2006-03-28,2006-02-01
60030653,2006-04-28,2006-02-01
60030653,2006-08-02,2006-02-01
60030653,2006-08-15,2006-02-01
60030653,2006-09-22,2006-02-01
60030653,2006-10-15,2006-02-01
60030657,2006-02-14,2006-02-14
60030663,2006-02-08,2006-02-08
60030663,2006-03-01,2006-02-08
60030663,2006-03-29,2006-02-08
60030663,2006-05-24,2006-02-08
60030663,2006-11-08,2006-02-08
60030663,2007-04-18,2006-02-08
60030666,2006-01-13,2006-01-13
60030666,2006-01-27,2006-01-13
60030666,2006-04-07,2006-01-13
60030666,2006-06-02,2006-01-13
60030666,2006-08-12,2006-01-13
60030666,2006-09-29,2006-01-13
60030666,2007-01-26,2006-01-13
60030666,2007-03-30,2006-01-13
60030666,2007-10-30,2006-01-13
60030680,2006-01-13,2006-01-13
60030681,2006-01-14,2006-01-14
60030681,2006-05-06,2006-01-14
60030681,2006-06-30,2006-01-14
60030681,2006-08-02,2006-01-14
60030681,2006-09-29,2006-01-14
60030681,2006-11-29,2006-01-14
60030681,2007-01-26,2006-01-14
60030681,2007-04-04,2006-01-14
60030681,2007-04-06,2006-01-14
60030681,2007-06-16,2006-01-14
60030681,2007-08-22,2006-01-14
60030681,2007-10-03,2006-01-14
60030681,2007-11-23,2006-01-14
60030682,2006-01-13,2006-01-13
60030682,2006-11-21,2006-01-13
60030682,2007-10-19,2006-01-13
60030682,2007-11-16,2006-01-13
60030683,2006-01-13,2006-01-13
60030689,2006-01-13,2006-01-13
60030689,2006-11-03,2006-01-13
60030690,2006-01-13,2006-01-13
60030690,2006-01-20,2006-01-13
60030690,2006-01-27,2006-01-13
60030690,2006-02-17,2006-01-13
60030691,2006-01-13,2006-01-13
60030692,2006-01-13,2006-01-13
60030693,2006-01-13,2006-01-13
60030693,2006-01-20,2006-01-13
60030693,2006-04-16,2006-01-13
60030693,2006-05-26,2006-01-13
60030693,2006-06-27,2006-01-13
60030693,2006-10-06,2006-01-13
60030693,2006-11-23,2006-01-13
60030693,2006-12-07,2006-01-13
60030693,2006-12-21,2006-01-13
60030694,2006-01-17,2006-01-17
60030697,2006-01-14,2006-01-14
60030698,2006-01-14,2006-01-14
60030698,2006-06-17,2006-01-14
60030698,2006-11-08,2006-01-14
60030698,2007-01-26,2006-01-14
60030698,2007-05-25,2006-01-14
60030698,2007-09-01,2006-01-14
60030698,2007-10-28,2006-01-14
60030698,2007-11-09,2006-01-14
60030702,2006-01-14,2006-01-14
60030702,2006-11-24,2006-01-14
60030722,2006-03-30,2006-03-30
60030768,2006-01-14,2006-01-14
60030768,2006-03-02,2006-01-14
60030768,2006-05-09,2006-01-14
60030768,2006-09-05,2006-01-14
60030768,2006-11-14,2006-01-14
60030768,2007-01-20,2006-01-14
60030768,2007-03-15,2006-01-14
60030768,2007-05-08,2006-01-14
60030768,2007-06-23,2006-01-14
60030768,2007-09-15,2006-01-14
60030768,2007-11-20,2006-01-14
60030777,2006-03-09,2006-03-09
60030777,2006-04-13,2006-03-09
60030777,2006-05-05,2006-03-09
60030777,2006-06-02,2006-03-09
60030777,2006-06-30,2006-03-09
60030777,2006-08-04,2006-03-09
60030777,2006-09-29,2006-03-09
60030777,2006-10-27,2006-03-09
60030777,2006-12-01,2006-03-09
60030777,2007-01-19,2006-03-09
60030777,2007-03-08,2006-03-09
60030777,2007-04-20,2006-03-09
60030777,2007-06-08,2006-03-09
60030777,2007-10-12,2006-03-09
60030777,2007-12-07,2006-03-09
60030781,2006-01-14,2006-01-14
60030781,2006-03-26,2006-01-14
60030782,2006-01-14,2006-01-14
60030782,2006-01-23,2006-01-14
60030782,2006-01-30,2006-01-14
60030782,2006-02-06,2006-01-14
60030782,2006-02-14,2006-01-14
60030782,2006-02-22,2006-01-14
60030782,2006-03-07,2006-01-14
60030782,2006-03-20,2006-01-14
60030782,2006-10-04,2006-01-14
60030782,2006-10-17,2006-01-14
60030783,2006-01-15,2006-01-15
60030785,2006-01-15,2006-01-15
60030786,2006-01-15,2006-01-15
60030786,2006-02-03,2006-01-15
60030786,2006-02-10,2006-01-15
60030786,2006-03-28,2006-01-15
60030787,2006-01-15,2006-01-15
60030787,2006-03-24,2006-01-15
60030787,2006-05-22,2006-01-15
60030788,2006-01-15,2006-01-15
60030789,2006-01-15,2006-01-15
60030789,2006-03-09,2006-01-15
60030789,2006-04-03,2006-01-15
60030789,2006-05-04,2006-01-15
60030789,2006-06-09,2006-01-15
60030790,2006-01-15,2006-01-15
60030791,2006-01-16,2006-01-16
60030791,2006-01-24,2006-01-16
60030791,2006-02-12,2006-01-16
60030791,2006-03-02,2006-01-16
60030791,2006-03-16,2006-01-16
60030791,2006-05-26,2006-01-16
60030791,2006-06-06,2006-01-16
60030792,2006-01-16,2006-01-16
60030793,2006-01-16,2006-01-16
60030793,2006-01-28,2006-01-16
60030793,2006-05-04,2006-01-16
60030793,2006-06-21,2006-01-16
60030793,2006-12-23,2006-01-16
60030794,2006-01-16,2006-01-16
60030794,2006-01-24,2006-01-16
60030794,2006-01-31,2006-01-16
60030794,2006-02-14,2006-01-16
60030795,2006-01-16,2006-01-16
60030795,2006-02-18,2006-01-16
60030795,2006-02-27,2006-01-16
60030795,2006-03-10,2006-01-16
60030795,2006-03-24,2006-01-16
60030796,2006-01-16,2006-01-16
60030796,2006-01-24,2006-01-16
60030797,2006-01-16,2006-01-16
60030798,2006-01-16,2006-01-16
60030798,2006-01-23,2006-01-16
60030798,2006-02-15,2006-01-16
60030799,2006-01-17,2006-01-17
60030800,2006-01-17,2006-01-17
60030801,2006-01-17,2006-01-17
60030801,2007-10-18,2006-01-17
60030801,2007-12-11,2006-01-17
60030803,2006-01-17,2006-01-17
60030804,2006-01-17,2006-01-17
60030804,2006-01-19,2006-01-17
60030804,2006-01-21,2006-01-17
60030804,2006-02-03,2006-01-17
60030804,2006-02-21,2006-01-17
60030807,2006-01-17,2006-01-17
60030807,2006-02-07,2006-01-17
60030807,2006-02-14,2006-01-17
60030807,2006-03-23,2006-01-17
60030807,2006-04-04,2006-01-17
60030807,2006-05-09,2006-01-17
60030807,2006-05-24,2006-01-17
60030807,2006-06-22,2006-01-17
60030807,2006-08-17,2006-01-17
60030807,2006-09-20,2006-01-17
60030807,2006-10-22,2006-01-17
60030807,2006-11-29,2006-01-17
60030807,2006-12-16,2006-01-17
60030807,2007-01-05,2006-01-17
60030807,2007-01-16,2006-01-17
60030807,2007-02-02,2006-01-17
60030807,2007-03-06,2006-01-17
60030807,2007-05-30,2006-01-17
60030807,2007-06-19,2006-01-17
60030807,2007-08-15,2006-01-17
60030807,2007-10-07,2006-01-17
60030807,2007-10-25,2006-01-17
60030807,2007-11-13,2006-01-17
60030808,2006-01-17,2006-01-17
60030808,2006-01-19,2006-01-17
60030808,2006-02-16,2006-01-17
60030808,2006-03-21,2006-01-17
60030808,2006-04-26,2006-01-17
60030810,2006-01-17,2006-01-17
60030811,2006-01-17,2006-01-17
60030811,2006-02-02,2006-01-17
60030811,2006-03-09,2006-01-17
60030811,2006-03-24,2006-01-17
60030815,2006-01-17,2006-01-17
60030815,2006-01-29,2006-01-17
60030815,2006-04-10,2006-01-17
60030816,2006-01-17,2006-01-17
60030817,2006-01-18,2006-01-18
60030818,2006-01-18,2006-01-18
60030819,2006-01-18,2006-01-18
60030819,2007-02-01,2006-01-18
60030820,2006-01-18,2006-01-18
60030820,2006-01-26,2006-01-18
60030820,2006-04-04,2006-01-18
60030820,2006-09-08,2006-01-18
60030820,2006-11-21,2006-01-18
60030821,2006-01-18,2006-01-18
60030822,2006-02-10,2006-02-10
60030822,2006-02-21,2006-02-10
60030822,2006-03-10,2006-02-10
60030822,2006-03-24,2006-02-10
60030822,2006-04-07,2006-02-10
60030823,2006-01-18,2006-01-18
60030823,2006-02-08,2006-01-18
60030823,2006-02-25,2006-01-18
60030823,2006-03-17,2006-01-18
60030823,2006-04-14,2006-01-18
60030823,2006-05-04,2006-01-18
60030823,2006-05-18,2006-01-18
60030823,2006-06-21,2006-01-18
60030823,2006-07-13,2006-01-18
60030823,2006-08-11,2006-01-18
60030823,2006-09-08,2006-01-18
60030823,2006-09-27,2006-01-18
60030823,2006-12-02,2006-01-18
60030823,2007-01-23,2006-01-18
60030823,2007-02-27,2006-01-18
60030823,2007-04-12,2006-01-18
60030823,2007-06-08,2006-01-18
60030823,2007-07-19,2006-01-18
60030823,2007-08-18,2006-01-18
60030823,2007-09-18,2006-01-18
60030824,2006-01-18,2006-01-18
60030824,2006-02-15,2006-01-18
60030824,2006-07-25,2006-01-18
60030824,2006-09-04,2006-01-18
60030824,2006-11-03,2006-01-18
60030824,2007-01-16,2006-01-18
60030824,2007-03-15,2006-01-18
60030824,2007-05-17,2006-01-18
60030824,2007-10-09,2006-01-18
60030825,2006-01-18,2006-01-18
60030825,2006-03-14,2006-01-18
60030825,2007-01-18,2006-01-18
60030825,2007-03-01,2006-01-18
60030825,2007-05-23,2006-01-18
60030825,2007-07-26,2006-01-18
60030825,2007-10-25,2006-01-18
60030825,2007-12-08,2006-01-18
60030826,2006-01-18,2006-01-18
60030826,2006-02-08,2006-01-18
60030826,2006-02-21,2006-01-18
60030826,2006-03-10,2006-01-18
60030826,2006-03-30,2006-01-18
60030826,2006-04-29,2006-01-18
60030826,2006-06-14,2006-01-18
60030826,2006-07-05,2006-01-18
60030826,2006-08-02,2006-01-18
60030826,2006-08-24,2006-01-18
60030826,2006-09-07,2006-01-18
60030826,2006-10-31,2006-01-18
60030826,2007-01-09,2006-01-18
60030826,2007-02-17,2006-01-18
60030826,2007-04-17,2006-01-18
60030832,2006-02-02,2006-02-02
60030833,2006-01-18,2006-01-18
60030833,2006-03-22,2006-01-18
60030833,2006-03-24,2006-01-18
60030833,2006-10-05,2006-01-18
60030833,2007-02-15,2006-01-18
60030833,2007-10-23,2006-01-18
60030833,2007-12-05,2006-01-18
60030833,2007-12-08,2006-01-18
60030834,2006-01-18,2006-01-18
60030834,2006-01-31,2006-01-18
60030834,2006-02-07,2006-01-18
60030836,2006-01-18,2006-01-18
60030836,2006-01-25,2006-01-18
60030836,2006-02-07,2006-01-18
60030836,2006-02-18,2006-01-18
60030836,2006-03-04,2006-01-18
60030836,2006-03-17,2006-01-18
60030836,2006-04-04,2006-01-18
60030836,2006-04-19,2006-01-18
60030836,2006-04-29,2006-01-18
60030836,2006-05-27,2006-01-18
60030836,2006-06-21,2006-01-18
60030836,2006-06-28,2006-01-18
60030836,2006-07-09,2006-01-18
60030836,2006-08-08,2006-01-18
60030836,2006-08-23,2006-01-18
60030836,2006-09-12,2006-01-18
60030836,2006-10-04,2006-01-18
60030836,2006-10-24,2006-01-18
60030836,2006-11-21,2006-01-18
60030836,2006-12-12,2006-01-18
60030836,2007-01-06,2006-01-18
60030836,2007-01-30,2006-01-18
60030836,2007-02-16,2006-01-18
60030836,2007-03-06,2006-01-18
60030836,2007-04-17,2006-01-18
60030836,2007-05-12,2006-01-18
60030836,2007-06-09,2006-01-18
60030836,2007-06-28,2006-01-18
60030836,2007-08-22,2006-01-18
60030836,2007-09-12,2006-01-18
60030836,2007-10-03,2006-01-18
60030836,2007-10-26,2006-01-18
60030836,2007-11-15,2006-01-18
60030836,2007-11-29,2006-01-18
60030836,2007-12-19,2006-01-18
60030843,2006-01-18,2006-01-18
60030843,2006-04-02,2006-01-18
60030845,2006-01-29,2006-01-29
60030845,2006-02-23,2006-01-29
60030845,2006-04-01,2006-01-29
60030845,2006-10-12,2006-01-29
60030845,2006-11-30,2006-01-29
60030845,2006-12-12,2006-01-29
60030845,2007-01-18,2006-01-29
60030845,2007-03-08,2006-01-29
60030845,2007-10-17,2006-01-29
60030845,2007-12-01,2006-01-29
60030846,2006-01-18,2006-01-18
60030847,2006-01-18,2006-01-18
60030849,2006-01-18,2006-01-18
60030849,2006-02-17,2006-01-18
60030849,2006-03-31,2006-01-18
60030849,2006-05-16,2006-01-18
60030849,2006-07-04,2006-01-18
60030849,2006-10-21,2006-01-18
60030849,2007-01-19,2006-01-18
60030849,2007-03-24,2006-01-18
60030849,2007-05-08,2006-01-18
